0.5 8.37354278564 2.89370744645
1.5 8.33106923103 1.02048206936
2.5 8.24707502127 0.717943026172
3.5 8.15172762871 0.638424922317
4.5 8.02894469102 0.578393777738
5.5 7.86110181808 0.44331427391
6.5 7.69945447975 0.462464847906
7.5 7.52274545034 0.395883649004
8.5 7.34552697624 0.362174163319
9.5 7.18416598865 0.358174089472
10.5 7.03921374854 0.321741898489
11.5 6.92478401214 0.328937304345
12.5 6.82490009665 0.292080898397
13.5 6.74434916351 0.270754765575
14.5 6.67902028019 0.275495839768
15.5 6.63353309035 0.262867462849
16.5 6.5978808552 0.262160114386
17.5 6.56129502017 0.237829535813
18.5 6.53661013047 0.233391840233
19.5 6.50802871784 0.232881026811
20.5 6.48973484962 0.228771876261
21.5 6.46576104893 0.211898840005
22.5 6.44641348194 0.217715638235
23.5 6.42910982541 0.214294687378
24.5 6.40615232681 0.205294274134
25.5 6.38793016048 0.194995881527
26.5 6.37297408689 0.190289463815
27.5 6.3611517534 0.196945451056
28.5 6.35229330687 0.194451201292
29.5 6.34414632867 0.181775765148
30.5 6.34548119535 0.183718696789
31.5 6.34527098445 0.174659985406
32.5 6.34979203939 0.178182379031
33.5 6.35218511178 0.174755118663
34.5 6.35520520963 0.166954206475
